Date,Close,Volume,Stock,pred_sum,Prediction,Confidence_Level,Stop_Loss,Predicted_Change,Predicted_Change_Ratio,Predicted_Next_Date
2021-03-23,5.650000095367432,6065688.0,AIV,0,Down,0.6990398665269215,5.82687998064871,5.46001207700462,-0.033626197372737504,2021-03-24
2021-03-23,122.54000091552734,95467142.0,AAPL,3,Up,0.7692134976387024,120.0382220618216,123.8422445884608,0.010627090445602028,2021-03-24
2021-03-23,116.37999725341797,8263821.0,AMAT,3,Up,0.7374813755353292,114.03405852720849,118.44869390367606,0.01777536259734985,2021-03-24
2021-03-23,139.47999572753906,1920401.0,APTV,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,55.560001373291016,1831874.0,ADM,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,286.010009765625,403760.0,ANET,3,Up,0.7831470370292664,276.4303335429455,289.32334320903163,0.011584676515768786,2021-03-24
2021-03-23,122.55000305175781,878401.0,AJG,3,Up,0.6872211893399557,120.3630885594742,123.81211337976919,0.010298737630209014,2021-03-24
2021-03-23,140.6199951171875,332794.0,AIZ,1,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,94.18000030517578,750888.0,ATO,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,269.0,1313554.0,ADSK,3,Up,0.8040655652681986,262.8458760917857,273.9814892632114,0.018518547446882597,2021-03-24
2021-03-23,184.0399932861328,1664090.0,ADP,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,1323.5699462890625,235833.0,AZO,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,184.75,833902.0,AVB,3,Up,0.6794963677724203,180.03068234712018,187.27835357773895,0.013685269703593742,2021-03-24
2021-03-23,176.80999755859375,428564.0,AVY,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,464.05999755859375,2471188.0,AVGO,3,Up,0.7449490427970886,454.6339656449455,472.9040523750004,0.019057998670290437,2021-03-24
2021-03-23,21.690000534057617,8149037.0,BKR,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,85.33000183105469,3108716.0,BLL,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,36.900001525878906,49838443.0,BAC,2,-,0.0,0.0,0.0,0.0,2021-03-24
2021-03-23,44.369998931884766,3727990.0,BK,3,Up,0.6839218338330587,41.76914696758498,45.01007365427724,0.014425844890713144,2021-03-24
