Date,Close,Volume,Stock,pred_sum,Prediction,Confidence_Level,Stop_Loss,Predicted_Change,Predicted_Change_Ratio,Predicted_Next_Date
2021-07-16,687.5999755859375,6937293.0,ADANIPORTS.NS,3,Up,0.7516014774640402,679.3369899015362,700.7285900407738,0.009069360220283902,2021-07-19
2021-07-16,2989.300048828125,1062266.0,ASIANPAINT.NS,3,Up,0.7583061854044596,2964.5832157611353,3012.482025497602,0.0036836178162571727,2021-07-19
2021-07-16,771.1500244140625,2913494.0,AXISBANK.NS,2,-,0.0,0.0,0.0,0.0,2021-07-19
2021-07-16,3931.949951171875,323556.0,BAJAJ-AUTO.NS,1,-,0.0,0.0,0.0,0.0,2021-07-19
2021-07-16,12745.7001953125,252714.0,BAJAJFINSV.NS,1,-,0.0,0.0,0.0,0.0,2021-07-19
2021-07-16,6125.4501953125,962807.0,BAJFINANCE.NS,0,Down,0.8945221404234568,6188.594297688967,6125.4501953125,0.0,2021-07-19
2021-07-16,541.1500244140625,11040870.0,BHARTIARTL.NS,2,-,0.0,0.0,0.0,0.0,2021-07-19
2021-07-16,448.0,3355596.0,BPCL.NS,3,Up,0.7332457900047302,441.5672039566496,457.12233207875056,0.00967211548528238,2021-07-19
2021-07-16,3441.0,398814.0,BRITANNIA.NS,1,-,0.0,0.0,0.0,0.0,2021-07-19
2021-07-16,977.1500244140625,2087111.0,CIPLA.NS,3,Up,0.6857402920722961,969.0450362639614,987.2923909304595,0.004930280893333089,2021-07-19
